SeniorCitizen,MonthlyCharges_Log,TotalCharges_Log,PhoneService_new,Contract_new,PaperlessBilling_new,PaymentMethod_new,Churn_new,gender_new,Partner_new,Dependents_new,MultipleLines_new,InternetService_new,OnlineSecurity_new,OnlineBackup_new,DeviceProtection_new,TechSupport_new,StreamingTV_new,StreamingMovies_new,tenureCatLabel_new
0,4.555454593742159,5.28269598564508,1,0,1,2,1,0,0,0,2,1,0,0,0,0,2,2,0
0,4.57109620565434,7.058629167416265,1,0,1,3,1,1,1,1,0,1,0,0,2,0,2,2,1
0,3.6975913947159578,7.4252684908979445,0,0,1,2,0,0,0,0,1,0,0,2,0,0,0,2,3
0,2.93651291389402,2.93651291389402,1,0,0,2,0,0,0,0,0,2,1,1,1,1,1,1,0
0,4.00460218672124,5.914583502772024,1,0,0,3,0,1,0,0,0,0,0,0,0,0,2,0,0
0,4.163559631243574,8.134643507878813,1,1,1,3,0,0,1,0,0,0,2,0,2,0,2,0,4
0,3.204776900488699,7.037730355403882,1,2,1,0,0,0,1,1,2,2,1,1,1,1,1,1,3
0,4.33204826486764,8.56869396427864,1,2,0,1,0,1,1,0,2,0,0,2,2,2,2,0,5
0,2.928523523860541,6.913439095450435,1,2,0,3,0,0,0,0,0,2,1,1,1,1,1,1,4
1,4.58445714439055,8.68888343554153,1,1,1,1,0,0,1,0,2,1,0,2,2,0,2,0,5
0,4.544358046591334,8.608111924736848,1,0,1,1,0,0,1,0,2,1,2,2,0,0,0,2,4
1,4.387014176184921,5.411869241232152,1,0,1,2,1,0,1,0,0,1,0,0,0,0,2,0,0
1,4.554928969551344,7.7519268289782675,1,0,1,2,0,0,1,0,0,1,2,0,0,0,2,2,1
0,3.4452142670789296,3.4452142670789296,0,0,1,3,1,1,0,1,1,0,0,2,0,0,0,0,0
0,4.281515453077493,8.51549174477648,1,1,1,0,0,0,0,0,0,0,2,0,2,2,0,2,5
0,4.497028027368389,6.958828549166138,1,0,1,0,1,0,0,0,2,1,0,2,0,0,2,0,0
1,4.415219602029645,8.670978090068003,1,2,1,0,0,0,1,0,2,0,2,2,2,2,0,2,5
0,2.990719731730447,6.235978124158384,1,1,0,1,0,1,0,0,0,2,1,1,1,1,1,1,2
0,3.9852734671677386,5.6487981663234414,1,0,1,2,0,0,0,0,2,0,2,0,0,0,0,0,0
0,3.942552210462969,7.166574806748817,1,1,1,1,0,1,0,0,2,0,0,0,0,0,0,0,2
0,2.9780773383152703,2.9780773383152703,1,1,0,3,0,1,1,1,0,2,1,1,1,1,1,1,0
1,3.7853253523821886,8.010243380308596,0,1,1,1,0,1,0,0,1,0,0,2,2,0,2,0,5
0,4.736198448394496,8.998773303859958,1,2,1,2,0,1,1,1,2,1,2,2,2,2,2,2,5
0,4.547541073151455,8.632350560803687,1,1,1,2,1,1,1,0,0,1,0,2,0,0,2,2,4
1,4.609162207257629,8.076406558430222,1,0,1,2,0,0,1,1,2,1,0,2,0,0,2,2,2
0,2.9882040071331994,2.9882040071331994,1,0,1,2,1,1,0,0,0,2,1,1,1,1,1,1,0
0,3.993602992420569,6.650537747334176,1,1,1,3,0,0,0,0,2,0,0,2,0,0,0,0,1
0,4.382026634673881,6.936682814055318,1,0,1,1,0,0,0,0,2,1,2,0,0,0,0,0,1
0,4.699570861409576,6.506456479743389,1,0,1,1,1,0,0,0,2,1,0,2,2,2,2,2,0
0,4.37197629882038,8.186965417492353,1,2,0,3,0,0,0,0,2,0,2,0,2,0,2,2,3
0,4.618579872898009,7.3485553553777905,1,0,1,2,1,1,0,0,0,1,0,0,2,2,2,2,1
1,4.546481189639412,8.28226800844066,1,0,1,2,0,1,1,0,2,1,0,2,0,2,2,0,3
0,3.9080149840306073,7.586372407757756,1,2,1,0,0,1,0,0,0,0,0,0,0,2,0,0,3
1,4.095177548525992,7.119756989877502,1,0,1,0,1,1,0,0,0,0,0,0,2,0,2,0,1
0,3.984343667007772,8.069655306886165,0,0,1,2,0,1,0,0,1,0,2,0,2,0,2,2,4
0,4.537426533901572,8.491300859450288,1,1,1,2,0,0,1,0,0,1,0,0,0,2,2,2,4
0,4.476199804691132,7.313553664880422,1,0,1,3,0,1,1,1,0,1,2,0,2,0,2,0,1
0,4.096841442420688,4.096841442420688,1,0,1,2,1,0,0,0,2,0,0,0,0,0,0,2,0
0,4.111693200556713,8.1544283128401,1,1,1,0,0,0,1,0,2,0,2,0,0,2,0,0,4
1,4.644871552839644,8.911064685888025,1,2,0,0,0,0,0,0,2,1,0,0,2,0,2,2,5
0,4.5976419195673,8.16961956172385,1,1,1,2,0,0,0,0,0,1,0,0,2,2,2,2,2
0,4.450852825603734,5.548102848808668,1,0,0,1,0,1,0,0,0,1,0,0,2,0,0,2,0
0,4.652530757347929,8.265457245737926,1,1,1,2,0,1,0,0,2,1,2,2,0,0,2,2,3
0,4.236278058110767,7.820098228608194,1,2,1,1,0,1,1,1,2,0,2,2,2,2,0,0,2
0,4.504797211841304,6.385952964502514,1,0,1,2,1,1,0,0,2,1,0,0,2,0,2,0,0
0,4.310127759130018,8.163456782893022,1,2,0,3,0,0,0,0,0,0,0,0,2,2,2,2,3
0,3.920982746799618,6.64046389617809,1,0,0,2,0,0,0,0,0,0,0,2,0,0,0,0,1
1,4.0943445622221,7.138350993821386,1,0,1,2,0,0,1,0,0,0,0,2,0,0,0,2,1
0,4.445588116163626,8.619451901444977,1,2,0,2,0,1,1,0,2,0,2,2,0,2,2,2,5
0,2.9678470700644555,5.831442497808794,1,0,1,1,0,1,1,0,0,2,1,1,1,1,1,1,1
0,3.0325462466767075,6.738685527863931,1,2,1,0,0,0,0,0,0,2,1,1,1,1,1,1,3
0,4.368181227851829,7.207081791028634,1,0,0,2,0,0,1,0,2,1,2,0,0,0,0,0,1
0,4.6491870714048655,8.236950048061455,1,1,1,1,0,1,0,0,2,1,0,2,0,2,2,2,3
0,3.899950424193877,6.416160223492925,1,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0,0
0,4.54595082632812,8.490428182896082,1,1,1,0,1,1,1,0,0,1,0,2,0,0,2,2,4
0,3.2188758248682006,7.31658139922248,1,2,0,3,0,0,0,0,2,2,1,1,1,1,1,1,4
0,3.2406373166497136,6.148147731721922,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,0,1
0,4.316153890523174,4.316153890523174,1,0,1,2,1,1,0,0,2,1,0,0,0,0,0,0,0
0,4.25063580654847,5.268888555857225,1,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,0
0,4.239886867512759,6.348176990343607,1,0,1,1,0,0,0,1,0,0,0,0,0,2,2,2,0
0,4.385146762010125,4.385146762010125,1,0,1,2,1,0,0,0,0,1,0,0,0,0,2,0,0
0,4.5342110970475975,8.56673545364139,1,1,1,2,0,1,1,0,2,1,2,2,2,0,0,0,4
0,4.23410650459726,7.04721282720801,1,0,1,2,1,1,1,1,0,1,0,0,0,0,0,0,1
0,4.194943760778217,6.60773068333197,1,0,1,2,1,0,1,1,2,0,0,0,0,2,0,2,0
0,4.242045918369452,6.256421601235602,1,0,1,2,0,1,0,0,0,1,0,0,0,0,0,0,0
0,3.005682604407159,7.253222652072605,1,2,0,0,0,0,1,1,0,2,1,1,1,1,1,1,5
0,4.454347296253507,7.3346230408507065,1,0,1,0,1,1,0,0,2,1,0,0,0,0,0,2,1
0,4.385769620952716,5.521660897864913,1,0,1,2,1,0,1,1,0,1,0,0,0,0,0,2,0
0,3.0155349008501706,6.994483282491961,1,2,0,1,0,1,1,1,0,2,1,1,1,1,1,1,4
0,3.1675825304806504,7.277109500077943,1,1,1,1,0,1,1,0,2,2,1,1,1,1,1,1,5
0,4.505902184329423,7.733048518034233,1,0,1,1,1,1,0,0,2,1,0,2,0,0,2,0,1
0,4.254903238344689,8.366474947368893,1,0,1,1,0,0,1,1,2,0,0,0,0,0,2,2,5
0,4.185859671057874,7.013195791440134,1,0,0,0,0,1,0,0,2,0,2,0,0,0,0,2,1
0,3.202746442938317,5.247550249494384,0,0,1,3,0,1,0,0,1,0,0,0,0,0,0,0,0
0,4.237723145067448,8.400153629314884,1,2,0,3,0,1,1,1,0,0,2,0,2,2,2,0,5
0,4.3294166844015844,4.9652891923293785,1,0,1,2,1,0,0,0,2,1,0,0,0,0,0,0,0
0,3.825375198702474,3.825375198702474,1,0,1,3,1,1,1,1,0,0,0,0,0,0,0,0,0
0,3.9110225050945626,6.69728113076859,0,0,1,2,1,0,1,0,1,0,0,0,0,2,2,2,1
0,3.204776900488699,7.512098567866588,1,2,0,0,0,0,1,0,2,2,1,1,1,1,1,1,5
0,4.504244267398131,7.944722633825834,1,1,0,0,0,1,0,0,2,1,2,2,2,0,0,0,2
0,4.613634264400221,8.486187442852582,1,0,1,3,0,0,1,0,2,1,2,0,0,0,2,2,4
0,4.3221439250725044,8.46153247899081,1,2,0,1,0,1,1,0,2,0,2,0,2,2,0,2,5
0,4.468204330914934,8.298402651983505,1,0,0,2,0,1,1,1,2,1,0,2,0,0,2,0,3
0,4.165113633110308,7.243227015269766,1,0,0,1,0,1,0,0,0,0,2,0,2,0,0,2,1
0,4.360547602996758,7.8494408158762345,1,0,0,2,1,1,1,1,0,1,0,0,0,0,2,0,2
0,3.2068032436339315,7.430054824821756,1,2,0,0,0,0,1,1,2,2,1,1,1,1,1,1,5
0,4.662022997580874,8.670197500125427,1,1,1,2,0,1,0,1,0,1,2,2,0,2,2,2,4
1,4.5880240271531205,8.710545353442633,1,1,1,3,0,1,1,0,2,1,0,2,2,2,2,0,5
0,4.343155860284888,5.431098477781855,1,0,1,2,1,1,0,0,2,1,0,0,0,0,0,0,0
0,2.9678470700644555,5.5991624255260986,1,1,0,3,0,1,0,0,0,2,1,1,1,1,1,1,1
1,4.565909472034789,7.3325000018222575,1,0,1,2,1,0,0,0,2,1,0,0,0,0,2,2,1
0,4.072439726834051,5.127529045567755,1,0,1,1,0,0,1,1,0,0,0,2,0,0,2,0,0
0,3.0032042883926917,6.2847869330434385,1,0,1,3,0,1,0,0,0,2,1,1,1,1,1,1,2
0,4.1666652238017265,7.54351166576283,1,0,1,3,0,1,0,0,2,0,2,0,0,0,0,2,2
0,3.349904087274605,6.444687540737514,0,0,0,2,0,0,1,0,1,0,2,0,0,0,0,0,1
0,3.8133070324889884,3.8133070324889884,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0,2.9652730660692823,5.6674642119820895,1,0,0,0,1,0,0,0,0,2,1,1,1,1,1,1,1
1,4.504797211841304,7.6578733558017085,1,0,1,2,0,1,1,0,0,1,0,0,0,0,2,2,1
0,4.655387902148709,8.461870738227455,1,0,1,2,0,0,1,1,2,1,2,2,0,0,2,2,3
0,4.420646205638937,7.617292407521684,1,1,0,0,0,0,1,1,2,1,0,2,2,0,0,0,1
0,4.501474949649326,6.895632089179826,1,0,0,2,1,0,0,0,2,1,0,0,0,2,2,0,0
0,3.807772984054347,3.807772984054347,1,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,0
0,4.636668853047462,8.655972042019343,1,2,0,0,0,0,1,0,2,1,0,0,2,2,2,2,4
0,4.328098292648326,4.328098292648326,1,0,0,2,1,0,0,0,0,1,0,2,0,0,0,0,0
0,2.9678470700644555,2.9678470700644555,1,0,0,2,0,1,0,0,0,2,1,1,1,1,1,1,0
0,4.373238128640803,6.259868229827056,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,2,0
1,4.486386649998124,8.477474754418992,1,2,0,1,0,0,1,0,0,1,0,0,2,2,2,0,4
0,3.4307561839036995,4.078384542643371,0,0,1,2,1,0,0,0,1,0,0,0,0,2,0,0,0
0,4.45318382899021,8.717804794223362,1,2,1,1,0,0,1,1,2,0,2,0,2,2,2,2,5
1,3.5322256440685598,7.375631647211699,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,2,3
0,3.0032042883926917,6.95291983093651,1,2,0,3,0,0,0,0,0,2,1,1,1,1,1,1,3
1,4.55650501400681,8.394844750136922,1,1,0,1,1,0,0,0,0,1,0,2,0,0,2,2,3
0,3.9180050771056933,4.529907701487544,1,0,1,3,0,1,0,0,0,0,0,2,0,0,0,0,0
0,4.383899879055562,5.270689199430563,1,0,1,2,0,0,1,0,0,1,2,0,0,2,0,0,0
0,3.9367156180185177,6.416895667857024,1,0,1,2,0,0,1,0,0,0,0,2,0,0,0,0,0
1,4.4953553199808844,8.72055843513854,1,0,1,0,1,0,1,0,2,1,0,2,0,0,0,2,5
0,4.55597994179732,8.805629978998894,1,2,1,1,0,1,1,1,0,1,0,0,0,2,2,2,5
1,4.551769409260976,8.568703462262693,1,1,0,1,0,1,0,1,0,1,2,0,0,0,2,2,4
1,4.385146762010125,5.716040372051703,1,0,1,2,0,0,0,0,2,1,2,0,0,0,0,0,0
0,4.33204826486764,8.480280213392698,1,2,1,0,0,1,1,0,2,0,0,2,2,2,2,0,5
0,4.7018430732483525,8.77153303849883,1,1,1,2,1,1,1,0,2,1,2,2,2,0,2,2,4
0,4.74970333672039,8.876132569587469,1,2,0,0,0,1,1,1,2,1,2,2,2,2,2,2,5
0,3.204776900488699,7.36169304054108,1,2,0,1,0,1,1,1,2,2,1,1,1,1,1,1,5
0,3.9815490680767565,7.9652677567648205,0,1,1,2,0,0,0,0,1,0,2,2,2,2,2,0,4
0,2.9678470700644555,4.454928522657548,1,0,0,3,0,1,1,1,0,2,1,1,1,1,1,1,0
1,4.4796069630127455,8.333138132976131,1,0,1,2,0,1,1,0,2,1,2,2,2,0,0,0,4
0,4.6166045636137545,8.800618717614832,1,2,1,0,0,0,1,1,2,1,2,0,0,0,2,2,5
0,4.039536325727106,8.043036952007258,1,2,0,3,0,0,1,0,0,0,2,2,0,2,0,0,4
1,4.599152113662528,8.877416831278714,1,2,1,2,0,0,1,0,0,1,2,2,2,2,2,0,5
0,3.0007198150650303,7.190110689928193,1,2,1,1,0,0,1,1,0,2,1,1,1,1,1,1,5
0,4.1059436980654525,7.711795144493712,0,1,0,1,0,1,1,1,1,0,2,0,2,2,2,2,2
0,3.0421386463681466,6.204860746967312,1,1,1,0,0,1,1,0,0,2,1,1,1,1,1,1,2
1,4.743626929135107,9.026171109224439,1,2,1,0,0,0,1,0,2,1,2,2,2,2,2,2,5
0,2.9575110607337933,6.521798637262015,1,1,1,0,0,0,0,0,0,2,1,1,1,1,1,1,2
0,4.139955073474153,4.139955073474153,1,0,1,3,0,1,0,0,0,0,0,0,0,0,2,2,0
0,4.658710952916121,8.928507824313293,1,2,1,2,0,0,1,0,2,1,2,0,2,0,2,2,5
0,2.9882040071331994,7.080236915494119,1,2,0,3,0,1,1,1,0,2,1,1,1,1,1,1,4
1,4.4942386252808095,6.5172280432381795,1,0,1,2,1,1,1,0,0,1,0,0,0,0,2,2,0
0,4.3054155323020415,4.3054155323020415,1,1,0,1,0,0,0,0,0,0,0,0,2,2,2,2,0
0,4.677490847567717,8.084099916190599,1,0,1,2,0,0,1,1,2,1,0,2,2,2,2,2,2
0,2.972975286431375,7.122987619025011,1,2,0,3,0,1,0,0,0,2,1,1,1,1,1,1,5
0,4.231203744939298,8.32150672071004,1,1,0,0,0,1,0,0,2,0,2,2,2,2,0,0,5
1,4.436159643253809,8.68268220584181,1,2,0,1,0,1,1,0,2,0,2,2,2,0,2,2,5
0,4.31748811353631,6.4503914300828376,1,0,0,2,1,1,1,0,0,1,2,0,0,0,0,0,0
0,4.436751534363128,8.555105356486099,1,2,0,0,0,0,0,0,2,0,0,2,2,2,2,2,5
0,4.711330381816482,8.926756556850556,1,2,1,0,0,1,1,1,2,1,0,2,2,2,2,2,5
0,3.8010914447208646,5.601934302012123,1,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0
0,4.389498649512583,8.605240698104717,1,2,1,0,0,0,1,1,2,0,2,0,0,2,2,2,5
1,4.390738575275903,7.386594756890272,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1
0,4.3254562831854875,5.997695096858618,1,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0
0,4.053522567701846,7.220922332943935,0,1,0,2,0,0,1,1,1,0,2,2,2,0,2,2,1
0,3.7853253523821886,6.181464879828938,1,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0
0,4.7059200890882344,8.982460622561533,1,2,1,1,0,1,1,0,2,1,0,2,2,2,2,2,5
0,4.063885354737392,8.245594419832624,1,2,1,1,0,0,1,1,0,0,2,2,0,2,0,0,5
0,4.394449154672439,8.170072460282316,1,2,1,3,0,0,1,1,0,0,2,0,2,2,2,2,3
0,2.9806186357439426,7.242010774733505,1,2,0,0,0,0,1,1,0,2,1,1,1,1,1,1,5
1,4.449685283147696,7.204558130383237,1,0,1,0,1,1,1,0,2,1,0,0,0,0,0,2,1
0,4.0868162958013095,7.406376733909221,1,0,1,0,0,0,0,0,0,0,0,0,2,0,2,0,2
0,4.74970333672039,9.003020956008859,1,1,0,1,1,0,0,0,2,1,2,2,2,2,2,2,5
0,4.3247946887187485,7.893628042087886,1,1,1,3,0,0,0,0,0,0,2,2,2,2,0,2,2
1,4.461299815568389,7.155396301896734,1,0,1,2,1,1,0,0,2,1,0,0,0,0,2,0,1
0,4.44500143383527,7.348523178792688,1,0,1,2,1,0,0,0,2,1,0,0,0,0,2,0,1
0,4.581389657322688,8.073262684832828,1,0,1,2,1,0,1,0,2,1,0,0,0,0,2,2,2
0,3.8088822465086327,7.625131550088561,0,1,1,1,0,1,1,1,1,0,0,2,2,0,0,2,3
0,4.261975403606051,8.196767517295473,1,1,1,0,0,1,0,0,2,0,2,0,0,2,0,2,3
0,4.696381066041475,8.541797995273486,1,0,1,2,1,1,1,0,2,1,0,2,2,2,2,2,3
0,4.494797128506721,8.153191472091045,1,1,1,2,1,0,1,1,2,1,0,2,2,2,0,0,3
0,3.039749158970765,5.3097517441737,1,2,0,1,0,0,1,1,0,2,1,1,1,1,1,1,0
0,2.9932291433358724,4.993828175779875,1,0,1,3,0,1,0,0,0,2,1,1,1,1,1,1,0
0,3.202746442938317,4.458408804592688,1,0,0,3,0,0,0,0,2,2,1,1,1,1,1,1,0
0,4.200204952921578,6.361302477572996,1,0,1,2,0,1,0,0,0,0,2,0,2,0,0,2,0
0,2.9678470700644555,2.9678470700644555,1,0,1,3,1,1,0,1,0,2,1,1,1,1,1,1,0
0,4.551769409260976,8.049283368627078,1,1,0,3,0,1,1,1,0,1,2,2,2,0,0,2,2
0,4.18737942818929,8.275962041303371,1,1,1,0,0,1,1,1,0,0,2,2,2,2,0,0,4
0,2.9932291433358724,5.2351112906442445,1,0,1,0,0,0,1,0,0,2,1,1,1,1,1,1,0
0,3.204776900488699,7.444336364947839,1,2,1,0,0,0,1,0,2,2,1,1,1,1,1,1,5
0,3.013080911888604,4.335328031664641,1,0,0,3,1,0,1,1,0,2,1,1,1,1,1,1,0
1,4.237723145067448,4.237723145067448,1,0,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0
0,3.9367156180185177,7.673967030399088,0,1,1,0,0,0,1,1,1,0,2,2,0,2,2,0,3
0,4.600157644164547,8.69301030678799,1,1,1,0,1,1,1,0,2,1,0,0,2,0,2,2,4
0,3.993602992420569,7.107875823138807,1,0,0,2,0,0,1,0,0,0,0,0,2,2,0,0,1
0,2.9652730660692823,7.310850915441567,1,2,0,0,0,0,1,0,0,2,1,1,1,1,1,1,5
0,4.029806041084529,7.164101471124065,1,1,1,1,0,1,1,0,0,0,2,0,0,2,0,0,1
0,3.224857896545748,3.224857896545748,0,0,1,3,0,0,0,0,1,0,0,0,0,0,0,0,0
0,3.175968323856924,7.446059873736413,1,2,0,0,0,1,0,0,2,2,1,1,1,1,1,1,5
0,3.5667118201397288,7.466742297855146,0,1,1,3,0,1,0,0,1,0,2,0,0,2,0,0,4
1,3.2268439945173775,3.2268439945173775,0,0,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0
0,3.8066624897703196,4.569024739351738,1,0,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0
0,4.3221439250725044,7.016206014986941,1,0,0,0,0,0,1,0,0,1,0,2,0,0,0,0,1
0,3.0155349008501706,6.411982457842439,1,2,0,0,0,1,0,0,0,2,1,1,1,1,1,1,2
0,3.0032042883926917,3.0032042883926917,1,0,0,3,1,1,0,0,0,2,1,1,1,1,1,1,0
0,4.653960350157523,8.872522230030604,1,0,1,1,1,1,1,0,2,1,0,2,2,0,2,2,5
0,4.001863709427935,5.132557898053061,1,0,1,1,1,1,0,1,0,0,0,0,0,0,2,0,0
0,2.995732273553991,4.953006181259619,1,2,0,3,0,0,0,0,0,2,1,1,1,1,1,1,0
0,4.291144138196708,8.4528999735227,1,1,1,1,0,1,1,1,0,0,2,0,2,0,2,2,5
0,3.0204248861443626,6.3333684341430345,1,0,0,3,0,0,1,0,0,2,1,1,1,1,1,1,2
0,4.612642200826793,8.697011617992073,1,1,1,1,0,0,1,0,2,1,0,0,2,0,2,2,4
0,4.468777561082536,7.137755271092833,1,0,1,2,1,0,1,1,2,1,0,0,2,0,0,2,1
0,2.9932291433358724,5.922918004572872,1,2,1,3,0,1,0,0,0,2,1,1,1,1,1,1,1
0,4.381401439279963,6.753671263599422,1,0,1,2,1,1,1,0,0,1,0,0,0,0,2,0,0
0,3.9049983904911816,7.8451615014603675,0,0,1,2,0,0,1,0,1,0,0,2,0,0,2,2,4
0,4.184337600748806,8.371670185939337,1,2,0,3,0,0,1,0,2,0,2,2,2,0,0,0,5
0,3.017982882488811,5.524655808758766,1,0,1,2,0,1,1,1,0,2,1,1,1,1,1,1,0
0,4.110053855927281,8.422673698936286,0,2,0,0,0,1,1,1,1,0,2,0,2,2,2,2,5
0,3.013080911888604,7.214872264072525,1,1,1,2,0,1,1,1,0,2,1,1,1,1,1,1,5
0,4.481306198765705,7.40202460043241,1,0,1,2,1,0,0,0,2,1,0,0,0,2,2,0,1
0,2.970414465569701,5.186547465705027,1,0,1,2,0,0,0,0,0,2,1,1,1,1,1,1,0
0,4.320151230955794,6.451812333384736,1,0,1,1,0,0,0,0,2,1,0,0,0,0,0,0,0
0,4.713576059831878,8.5783071052745,1,0,1,0,0,1,1,0,2,1,2,2,2,0,2,2,3
0,4.25063580654847,6.6005505400414926,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0,4.5512418439625355,6.791109096862817,1,0,1,2,1,0,0,0,2,1,0,0,0,0,2,2,0
1,4.554403068934438,7.162397497355718,1,0,1,2,1,0,0,0,2,1,0,0,0,0,2,2,1
0,4.362461479179042,5.79924415813478,1,0,0,2,1,1,0,0,2,1,0,2,0,0,0,0,0
0,4.251348311031766,5.4720605675671194,1,0,1,2,1,1,0,0,0,1,0,0,0,0,0,0,0
0,4.5217885770490405,8.775611218181492,1,2,0,0,0,0,1,0,2,0,2,2,2,2,2,2,5
0,4.448516375942715,8.394336054252607,1,2,0,1,0,0,1,1,0,0,2,2,2,2,2,2,4
0,3.714790835898437,7.804944737553891,0,0,1,0,1,1,1,0,1,0,0,2,0,0,0,2,4
0,4.449685283147696,6.701776073837507,1,0,1,2,1,1,1,0,2,1,0,0,0,0,2,0,0
1,4.408546844483277,8.4979797904921,1,0,1,2,0,1,1,0,2,1,0,2,0,0,0,0,5
0,4.4355674016019115,8.408281934888134,1,1,0,2,0,1,0,0,0,1,2,0,2,2,0,0,4
0,4.109233174715851,7.617685827576428,1,0,1,3,0,0,0,0,2,0,2,2,0,0,0,0,2
0,3.0081547935525483,6.2882302382928055,1,2,1,0,0,0,0,0,0,2,1,1,1,1,1,1,2
1,4.37197629882038,4.37197629882038,1,0,1,2,1,0,0,0,0,1,0,0,0,0,2,0,0
0,4.557029810660157,7.692980147742991,1,0,0,3,0,1,0,0,0,1,0,2,0,0,2,2,1
0,2.9882040071331994,2.9882040071331994,1,0,0,3,0,1,0,1,0,2,1,1,1,1,1,1,0
0,4.434974808991977,8.257917153464637,1,2,1,3,0,1,1,1,0,0,2,2,2,2,2,2,3
0,2.9882040071331994,6.750867523444993,1,2,1,0,0,0,1,1,0,2,1,1,1,1,1,1,3
0,4.248495242049359,5.850476853807004,1,1,1,3,1,1,0,0,0,0,0,0,2,0,2,2,0
0,4.410371107683024,8.668221859976907,1,2,0,0,0,1,1,1,2,0,2,2,2,2,2,0,5
0,4.2017030805426,8.286622124273231,1,0,1,0,0,0,1,1,2,0,0,2,0,0,2,0,4
0,3.7977338590260183,8.025565436953771,0,2,1,0,0,0,0,0,1,0,2,2,2,2,0,0,5
0,4.589548805085134,8.723426568256505,1,1,1,0,0,1,1,1,0,1,0,2,0,2,2,2,5
0,4.258445572902527,4.861361591348501,1,0,0,3,0,1,0,0,0,1,0,0,0,0,0,0,0
0,3.2168738221975275,7.061248599939246,1,1,0,3,0,0,1,1,2,2,1,1,1,1,1,1,3
0,3.9110225050945626,3.9110225050945626,1,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0
0,4.237723145067448,7.348587530927593,1,0,1,2,1,0,1,0,0,1,0,0,0,0,0,0,1
0,4.629862798578463,8.497857455109495,1,2,1,1,0,0,0,0,0,1,2,0,2,2,2,2,3
0,4.4607222816222185,8.636317549319816,1,2,0,1,0,1,0,0,2,0,0,2,2,2,2,2,5
0,3.190476350346503,7.404431267143686,1,2,0,0,0,1,1,1,2,2,1,1,1,1,1,1,5
0,4.066459358732565,6.607393153372982,1,0,1,1,0,0,1,1,0,0,0,0,2,0,2,0,0
1,4.54595082632812,8.076375479365076,1,0,1,2,1,0,1,0,2,1,0,2,2,0,0,2,2
0,4.230476736546681,8.494579416544651,1,2,0,1,0,0,1,1,0,0,2,2,2,0,0,2,5
0,4.4520190064939165,7.799855772055074,1,0,1,2,0,1,1,0,2,1,0,2,2,0,0,0,2
0,3.0007198150650303,6.43060618157553,1,1,0,1,0,1,1,1,0,2,1,1,1,1,1,1,2
0,3.013080911888604,3.013080911888604,1,0,0,3,0,0,0,0,0,2,1,1,1,1,1,1,0
0,4.707726774313183,8.830681889861316,1,1,1,2,0,0,1,1,2,1,0,2,2,2,2,2,5
0,4.290459441148391,8.006767487671574,1,1,1,2,1,1,1,0,2,0,0,0,2,0,2,2,3
0,4.605670061029742,8.741008517039552,1,1,1,1,1,0,0,0,2,1,0,0,2,0,2,2,5
0,4.417031743872572,5.7670702138921195,1,0,1,1,0,0,0,0,0,1,0,0,2,0,0,2,0
0,4.434974808991977,7.5694375919115044,1,0,1,2,0,0,0,0,2,1,2,0,0,2,0,0,1
0,2.972975286431375,5.685279003091641,1,1,0,3,0,0,1,1,0,2,1,1,1,1,1,1,1
0,2.9932291433358724,4.065602093356446,1,0,0,3,0,1,0,1,0,2,1,1,1,1,1,1,0
1,4.603168183317418,6.093231112255592,1,0,1,1,1,0,0,0,0,1,0,2,2,0,2,2,0
0,3.5553480614894135,6.315358001522335,0,0,1,2,1,0,0,1,1,0,0,0,0,0,0,2,1
0,4.193435464866331,6.303442812122682,1,0,1,2,0,1,0,0,0,0,0,0,0,0,2,2,0
0,3.1484533605716547,6.680980141433878,1,2,0,0,0,0,0,0,2,2,1,1,1,1,1,1,2
0,4.330733340286331,4.330733340286331,1,0,0,2,1,0,0,0,2,1,0,0,0,0,0,0,0
0,3.2308043957334744,7.422851769598774,1,2,1,1,0,1,0,1,2,2,1,1,1,1,1,1,5
0,3.796612153916818,5.839041540659891,0,2,1,3,0,1,0,1,1,0,2,0,0,2,0,2,0
0,4.645351975620923,8.910889315924402,1,1,1,1,0,0,1,0,2,1,2,0,2,0,2,2,5
0,4.527749039019507,8.303752415563412,1,0,1,0,0,0,1,1,2,1,0,0,2,0,0,2,3
1,4.541697763032518,5.140785978561301,1,0,1,2,1,0,0,0,2,1,0,0,0,0,2,2,0
1,4.619566066271823,7.989085760415719,1,0,1,0,0,1,0,0,0,1,0,2,2,0,2,2,2
